20, '20-001', 0, 101, 3831, 2010 
20, '20-001', 0, 102, 1355, 2010 
20, '20-001', 0, 0, 5, 2010 
20, '20-001', 0, 1, 0, 2010 
20, '20-001', 0, 2, 156, 2010 
20, '20-001', 0, 3, 0, 2010 
20, '20-001', 0, 4, 3, 2010 
20, '20-001', 0, 5, 83, 2010 
20, '20-001', 0, 6, 1, 2010 
20, '20-001', 0, 7, 2, 2010 
20, '20-001', 0, 8, 0, 2010 
20, '20-001', 0, 9, 1, 2010 
20, '20-001', 0, 10, 1, 2010 
20, '20-001', 0, 11, 90, 2010 
20, '20-001', 0, 12, 481, 2010 
20, '20-001', 0, 13, 0, 2010 
20, '20-001', 0, 14, 0, 2010 
20, '20-001', 0, 15, 0, 2010 
20, '20-001', 0, 16, 6, 2010 
20, '20-001', 0, 17, 2, 2010 
20, '20-001', 0, 18, 523, 2010 
20, '20-001', 0, 19, 1, 2010 
20, '20-002', 0, 101, 1168, 2010 
20, '20-002', 0, 102, 411, 2010 
20, '20-002', 0, 0, 0, 2010 
20, '20-002', 0, 1, 0, 2010 
20, '20-002', 0, 2, 42, 2010 
20, '20-002', 0, 3, 0, 2010 
20, '20-002', 0, 4, 2, 2010 
20, '20-002', 0, 5, 44, 2010 
20, '20-002', 0, 6, 1, 2010 
20, '20-002', 0, 7, 1, 2010 
20, '20-002', 0, 8, 0, 2010 
20, '20-002', 0, 9, 0, 2010 
20, '20-002', 0, 10, 0, 2010 
20, '20-002', 0, 11, 24, 2010 
20, '20-002', 0, 12, 160, 2010 
20, '20-002', 0, 13, 0, 2010 
20, '20-002', 0, 14, 0, 2010 
20, '20-002', 0, 15, 0, 2010 
20, '20-002', 0, 16, 1, 2010 
20, '20-002', 0, 17, 2, 2010 
20, '20-002', 0, 18, 132, 2010 
20, '20-002', 0, 19, 2, 2010 
20, '20-003', 0, 101, 3950, 2010 
20, '20-003', 0, 102, 1546, 2010 
20, '20-003', 0, 0, 6, 2010 
20, '20-003', 0, 1, 0, 2010 
20, '20-003', 0, 2, 140, 2010 
20, '20-003', 0, 3, 1, 2010 
20, '20-003', 0, 4, 5, 2010 
20, '20-003', 0, 5, 124, 2010 
20, '20-003', 0, 6, 0, 2010 
20, '20-003', 0, 7, 0, 2010 
20, '20-003', 0, 8, 0, 2010 
20, '20-003', 0, 9, 0, 2010 
20, '20-003', 0, 10, 0, 2010 
20, '20-003', 0, 11, 73, 2010 
20, '20-003', 0, 12, 608, 2010 
20, '20-003', 0, 13, 3, 2010 
20, '20-003', 0, 14, 3, 2010 
20, '20-003', 0, 15, 0, 2010 
20, '20-003', 0, 16, 8, 2010 
20, '20-003', 0, 17, 7, 2010 
20, '20-003', 0, 18, 568, 2010 
20, '20-003', 0, 19, 0, 2010 
20, '20-004', 0, 101, 3049, 2010 
20, '20-004', 0, 102, 1153, 2010 
20, '20-004', 0, 0, 1, 2010 
20, '20-004', 0, 1, 0, 2010 
20, '20-004', 0, 2, 122, 2010 
20, '20-004', 0, 3, 1, 2010 
20, '20-004', 0, 4, 2, 2010 
20, '20-004', 0, 5, 87, 2010 
20, '20-004', 0, 6, 1, 2010 
20, '20-004', 0, 7, 3, 2010 
20, '20-004', 0, 8, 1, 2010 
20, '20-004', 0, 9, 3, 2010 
20, '20-004', 0, 10, 2, 2010 
20, '20-004', 0, 11, 51, 2010 
20, '20-004', 0, 12, 468, 2010 
20, '20-004', 0, 13, 0, 2010 
20, '20-004', 0, 14, 2, 2010 
20, '20-004', 0, 15, 0, 2010 
20, '20-004', 0, 16, 8, 2010 
20, '20-004', 0, 17, 9, 2010 
20, '20-004', 0, 18, 391, 2010 
20, '20-004', 0, 19, 1, 2010 
20, '20-005', 0, 101, 1160, 2010 
20, '20-005', 0, 102, 467, 2010 
20, '20-005', 0, 0, 1, 2010 
20, '20-005', 0, 1, 0, 2010 
20, '20-005', 0, 2, 48, 2010 
20, '20-005', 0, 3, 1, 2010 
20, '20-005', 0, 4, 3, 2010 
20, '20-005', 0, 5, 61, 2010 
20, '20-005', 0, 6, 1, 2010 
20, '20-005', 0, 7, 0, 2010 
20, '20-005', 0, 8, 0, 2010 
20, '20-005', 0, 9, 0, 2010 
20, '20-005', 0, 10, 0, 2010 
20, '20-005', 0, 11, 31, 2010 
20, '20-005', 0, 12, 173, 2010 
20, '20-005', 0, 13, 0, 2010 
20, '20-005', 0, 14, 0, 2010 
20, '20-005', 0, 15, 0, 2010 
20, '20-005', 0, 16, 3, 2010 
20, '20-005', 0, 17, 1, 2010 
20, '20-005', 0, 18, 143, 2010 
20, '20-005', 0, 19, 1, 2010 
20, '20-006', 0, 101, 1079, 2010 
20, '20-006', 0, 102, 482, 2010 
20, '20-006', 0, 0, 0, 2010 
20, '20-006', 0, 1, 0, 2010 
20, '20-006', 0, 2, 37, 2010 
20, '20-006', 0, 3, 1, 2010 
20, '20-006', 0, 4, 2, 2010 
20, '20-006', 0, 5, 52, 2010 
20, '20-006', 0, 6, 0, 2010 
20, '20-006', 0, 7, 0, 2010 
20, '20-006', 0, 8, 0, 2010 
20, '20-006', 0, 9, 0, 2010 
20, '20-006', 0, 10, 0, 2010 
20, '20-006', 0, 11, 22, 2010 
20, '20-006', 0, 12, 218, 2010 
20, '20-006', 0, 13, 0, 2010 
20, '20-006', 0, 14, 1, 2010 
20, '20-006', 0, 15, 1, 2010 
20, '20-006', 0, 16, 6, 2010 
20, '20-006', 0, 17, 2, 2010 
20, '20-006', 0, 18, 139, 2010 
20, '20-006', 0, 19, 1, 2010 
20, '20-007', 0, 101, 3632, 2010 
20, '20-007', 0, 102, 1450, 2010 
20, '20-007', 0, 0, 1, 2010 
20, '20-007', 0, 1, 0, 2010 
20, '20-007', 0, 2, 162, 2010 
20, '20-007', 0, 3, 1, 2010 
20, '20-007', 0, 4, 0, 2010 
20, '20-007', 0, 5, 139, 2010 
20, '20-007', 0, 6, 0, 2010 
20, '20-007', 0, 7, 2, 2010 
20, '20-007', 0, 8, 0, 2010 
20, '20-007', 0, 9, 0, 2010 
20, '20-007', 0, 10, 1, 2010 
20, '20-007', 0, 11, 109, 2010 
20, '20-007', 0, 12, 511, 2010 
20, '20-007', 0, 13, 2, 2010 
20, '20-007', 0, 14, 1, 2010 
20, '20-007', 0, 15, 0, 2010 
20, '20-007', 0, 16, 5, 2010 
20, '20-007', 0, 17, 4, 2010 
20, '20-007', 0, 18, 510, 2010 
20, '20-007', 0, 19, 2, 2010 
20, '20-008', 0, 101, 138, 2010 
20, '20-008', 0, 102, 78, 2010 
20, '20-008', 0, 0, 0, 2010 
20, '20-008', 0, 1, 1, 2010 
20, '20-008', 0, 2, 4, 2010 
20, '20-008', 0, 3, 1, 2010 
20, '20-008', 0, 4, 1, 2010 
20, '20-008', 0, 5, 8, 2010 
20, '20-008', 0, 6, 0, 2010 
20, '20-008', 0, 7, 1, 2010 
20, '20-008', 0, 8, 0, 2010 
20, '20-008', 0, 9, 0, 2010 
20, '20-008', 0, 10, 0, 2010 
20, '20-008', 0, 11, 1, 2010 
20, '20-008', 0, 12, 27, 2010 
20, '20-008', 0, 13, 0, 2010 
20, '20-008', 0, 14, 0, 2010 
20, '20-008', 0, 15, 0, 2010 
20, '20-008', 0, 16, 1, 2010 
20, '20-008', 0, 17, 0, 2010 
20, '20-008', 0, 18, 33, 2010 
20, '20-008', 0, 19, 0, 2010 
20, '20-009', 0, 101, 88, 2010 
20, '20-009', 0, 102, 29, 2010 
20, '20-009', 0, 0, 0, 2010 
20, '20-009', 0, 1, 1, 2010 
20, '20-009', 0, 2, 0, 2010 
